CRIME_DATE,TIME,TIME _PERIOD,MOUTH,DATE,CRIME_YEAR,CRIME_CATEGORY_NUMBER,CRIME_CATEGORY_DESCRIPTION,ZIP,LATITUDE,LONGITUDE,EVENT,WeekdayNum,STATISTICAL_CODE_DESCRIPTION
8/11/2010,17:08,9,8,11,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.059,-118.23213,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/16/2010,18:03,10,3,16,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.059,-118.23213,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/14/2014,19:09,10,9,14,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.059,-118.23213,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
11/8/2014,03:11,2,11,8,2014,6,LARCENY THEFT,90012,34.05912,-118.24548,1,6,GRAND THEFT: Bicycles
1/10/2010,00:01,1,1,10,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/4/2010,00:03,1,3,4,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/10/2010,00:03,1,3,10,2010,16,NARCOTICS,90012,34.05913,-118.23116,0,3,NARCOTICS: Marijuana (Felony) Hashish/Hashish Oil (Poss/Sales)
4/2/2010,00:04,1,4,2,2010,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,5,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
5/8/2010,00:05,1,5,8,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
7/4/2010,00:07,1,7,4,2010,24,VANDALISM,90012,34.05913,-118.23116,2,7,VANDALISM: Vandalism Jail
7/29/2010,00:07,1,7,29,2010,24,VANDALISM,90012,34.05913,-118.23116,0,4,VANDALISM MISD
7/15/2011,00:07,1,7,15,2011,24,VANDALISM,90012,34.05913,-118.23116,0,5,VANDALISM: Vandalism Jail
8/10/2010,00:08,1,8,10,2010,24,VANDALISM,90012,34.05913,-118.23116,0,2,VANDALISM FELONY
9/4/2014,00:09,1,9,4,2014,28,FEDERAL OFFENSES WITH MONEY,90012,34.05913,-118.23116,0,4,FEDERAL OFFENSES WITH MONEY: All Other Federal Offenses With Money
10/9/2014,00:10,1,10,9,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
11/24/2014,00:11,1,11,24,2014,24,VANDALISM,90012,34.05913,-118.23116,0,1,VANDALISM: Vandalism Jail
3/17/2010,01:03,1,3,17,2010,28,FEDERAL OFFENSES WITH MONEY,90012,34.05913,-118.23116,0,3,FEDERAL OFFENSES WITH MONEY: All Other Federal Offenses With Money
6/16/2010,01:06,1,6,16,2010,16,NARCOTICS,90012,34.05913,-118.23116,0,3,NARCOTICS: Miscellaneous Felonies
6/25/2010,01:06,1,6,25,2010,14,WEAPON LAWS,90012,34.05913,-118.23116,0,5,WEAPON LAWS: Felony
7/12/2010,01:07,1,7,12,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,1,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
7/25/2010,01:07,1,7,25,2010,14,WEAPON LAWS,90012,34.05913,-118.23116,1,7,WEAPON LAWS: Felony
8/8/2010,01:08,1,8,8,2010,24,VANDALISM,90012,34.05913,-118.23116,1,7,VANDALISM: Vandalism Jail
8/24/2010,01:08,1,8,24,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/3/2014,01:09,1,9,3,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/31/2014,01:10,1,10,31,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
11/4/2014,01:11,1,11,4,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
11/5/2014,01:11,1,11,5,2014,28,FEDERAL OFFENSES WITH MONEY,90012,34.05913,-118.23116,0,3,FEDERAL OFFENSES WITH MONEY: All Other Federal Offenses With Money
12/2/2014,01:12,1,12,2,2014,28,FEDERAL OFFENSES WITH MONEY,90012,34.05913,-118.23116,0,2,FEDERAL OFFENSES WITH MONEY: All Other Federal Offenses With Money
1/6/2010,02:01,2,1,6,2010,16,NARCOTICS,90012,34.05913,-118.23116,0,3,NARCOTICS: Miscellaneous Felonies
2/22/2010,02:02,2,2,22,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/19/2010,02:08,2,8,19,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
9/26/2010,02:09,2,9,26,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/4/2014,02:09,2,9,4,2014,16,NARCOTICS,90012,34.05913,-118.23116,0,4,NARCOTICS: Miscellaneous Felonies
3/8/2010,03:03,2,3,8,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,1,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
3/15/2010,03:03,2,3,15,2010,16,NARCOTICS,90012,34.05913,-118.23116,0,1,NARCOTICS: Miscellaneous Felonies
6/25/2010,03:06,2,6,25,2010,14,WEAPON LAWS,90012,34.05913,-118.23116,0,5,WEAPON LAWS: Felony
7/16/2010,03:07,2,7,16,2010,24,VANDALISM,90012,34.05913,-118.23116,0,5,VANDALISM: Vandalism Jail
7/27/2010,03:07,2,7,27,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,2,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
8/31/2014,03:08,2,8,31,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,2,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/25/2014,03:09,2,9,25,2014,16,NARCOTICS,90012,34.05913,-118.23116,0,4,NARCOTICS: Miscellaneous Felonies
10/15/2014,03:10,2,10,15,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/18/2014,03:10,2,10,18,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
2/5/2010,04:02,3,2,5,2010,28,FEDERAL OFFENSES WITH MONEY,90012,34.05913,-118.23116,0,5,FEDERAL OFFENSES WITH MONEY: All Other Federal Offenses With Money
6/3/2010,04:06,3,6,3,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/29/2014,04:08,3,8,29,2014,14,WEAPON LAWS,90012,34.05913,-118.23116,0,5,WEAPON LAWS: Felony
10/7/2010,04:10,3,10,7,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/15/2014,04:10,3,10,15,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
1/22/2010,05:01,3,1,22,2010,28,FEDERAL OFFENSES WITH MONEY,90012,34.05913,-118.23116,0,5,FEDERAL OFFENSES WITH MONEY: All Other Federal Offenses With Money
1/25/2010,05:01,3,1,25,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
2/4/2010,05:02,3,2,4,2010,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,4,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
2/11/2010,05:02,3,2,11,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
2/16/2010,05:02,3,2,16,2010,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,2,"ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON"
3/12/2010,05:03,3,3,12,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
4/2/2010,05:04,3,4,2,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
4/9/2010,05:04,3,4,9,2010,24,VANDALISM,90012,34.05913,-118.23116,0,5,VANDALISM FELONY
5/11/2010,05:05,3,5,11,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,2,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
6/2/2010,05:06,3,6,2,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
6/25/2010,05:06,3,6,25,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
7/22/2010,05:07,3,7,22,2010,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,4,"ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc."
8/24/2010,05:08,3,8,24,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/30/2010,05:08,3,8,30,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/1/2010,05:09,3,9,1,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/13/2010,05:09,3,9,13,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
11/18/2014,05:11,3,11,18,2014,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,2,"ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON"
1/10/2010,06:01,4,1,10,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
1/20/2010,06:01,4,1,20,2010,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,3,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
2/9/2010,06:02,4,2,9,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
6/17/2010,06:06,4,6,17,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
6/23/2010,06:06,4,6,23,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
7/10/2010,06:07,4,7,10,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
7/22/2010,06:07,4,7,22,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
8/11/2010,06:08,4,8,11,2010,14,WEAPON LAWS,90012,34.05913,-118.23116,0,3,WEAPON LAWS: Felony
8/31/2014,06:08,4,8,31,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,2,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/19/2014,06:09,4,9,19,2014,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,5,"ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc."
10/31/2014,06:10,4,10,31,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
11/6/2014,06:11,4,11,6,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
1/27/2010,07:01,4,1,27,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
2/16/2010,07:02,4,2,16,2010,6,LARCENY THEFT,90012,34.05913,-118.23116,0,2,"THEFT, PETTY: From Bldgs (Church, School, Restaurant)"
3/7/2010,07:03,4,3,7,2010,29,FELONIES MISCELLANEOUS,90012,34.05913,-118.23116,1,7,"FELONIES, MISCELLANEOUS: False Imprisonment"
3/16/2010,07:03,4,3,16,2010,14,WEAPON LAWS,90012,34.05913,-118.23116,0,2,WEAPON LAWS: Felony
3/19/2010,07:03,4,3,19,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/26/2010,07:03,4,3,26,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
5/6/2010,07:05,4,5,6,2010,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,4,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON"
5/26/2010,07:05,4,5,26,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
5/25/2014,07:05,4,5,25,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,2,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
6/11/2010,07:06,4,6,11,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
7/6/2010,07:07,4,7,6,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/13/2010,07:08,4,8,13,2010,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,5,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
9/13/2014,07:09,4,9,13,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/22/2014,07:09,4,9,22,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/24/2014,07:09,4,9,24,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/16/2014,07:09,4,9,16,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/13/2010,07:10,4,10,13,2010,28,FEDERAL OFFENSES WITH MONEY,90012,34.05913,-118.23116,0,3,FEDERAL OFFENSES WITH MONEY: All Other Federal Offenses With Money
11/6/2014,07:11,4,11,6,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
1/7/2010,08:01,5,1,7,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
2/17/2010,08:02,5,2,17,2010,30,MISDEMEANORS MISCELLANEOUS,90012,34.05913,-118.23116,0,3,"MISDEMEANORS, MISCELLANEOUS: Parole/Probation Violation"
4/5/2010,08:04,5,4,5,2010,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,1,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON"
5/19/2010,08:05,5,5,19,2010,16,NARCOTICS,90012,34.05913,-118.23116,0,3,NARCOTICS: Found Narcotics
6/22/2010,08:06,5,6,22,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
7/3/2010,08:07,5,7,3,2010,28,FEDERAL OFFENSES WITH MONEY,90012,34.05913,-118.23116,2,6,FEDERAL OFFENSES WITH MONEY: All Other Federal Offenses With Money
7/29/2010,08:07,5,7,29,2010,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,4,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
7/30/2010,08:07,5,7,30,2010,16,NARCOTICS,90012,34.05913,-118.23116,0,5,NARCOTICS: Miscellaneous Felonies
7/15/2011,08:07,5,7,15,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/7/2010,08:08,5,8,7,2010,28,FEDERAL OFFENSES WITH MONEY,90012,34.05913,-118.23116,1,6,FEDERAL OFFENSES WITH MONEY: All Other Federal Offenses With Money
8/17/2010,08:08,5,8,17,2010,14,WEAPON LAWS,90012,34.05913,-118.23116,0,2,WEAPON LAWS: Felony
8/29/2014,08:08,5,8,29,2014,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,5,"ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc."
9/1/2010,08:09,5,9,1,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/12/2010,08:09,5,9,12,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
9/7/2014,08:09,5,9,7,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
9/10/2014,08:09,5,9,10,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/12/2014,08:09,5,9,12,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/20/2014,08:09,5,9,20,2014,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,1,6,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
9/21/2014,08:09,5,9,21,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/27/2014,08:09,5,9,27,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/28/2014,08:09,5,9,28,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/4/2010,08:10,5,10,4,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/5/2014,08:10,5,10,5,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/5/2014,08:10,5,10,5,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/25/2014,08:10,5,10,25,2014,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,1,6,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
11/15/2014,08:11,5,11,15,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
11/22/2014,08:11,5,11,22,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
12/4/2014,08:12,5,12,4,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
2/2/2010,09:02,5,2,2,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
2/4/2010,09:02,5,2,4,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
2/14/2010,09:02,5,2,14,2010,16,NARCOTICS,90012,34.05913,-118.23116,2,7,NARCOTICS: Miscellaneous Felonies
2/21/2010,09:02,5,2,21,2010,16,NARCOTICS,90012,34.05913,-118.23116,1,7,NARCOTICS: Marijuana (Felony) Hashish/Hashish Oil (Poss/Sales)
3/4/2010,09:03,5,3,4,2010,1,CRIMINAL HOMICIDE,90012,34.05913,-118.23116,0,4,CRIMINAL HOMICIDE: Murder
3/17/2010,09:03,5,3,17,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/22/2010,09:03,5,3,22,2010,24,VANDALISM,90012,34.05913,-118.23116,0,1,VANDALISM: Vandalism Jail
4/4/2010,09:04,5,4,4,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
4/7/2010,09:04,5,4,7,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
4/11/2010,09:04,5,4,11,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
4/18/2010,09:04,5,4,18,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
5/6/2010,09:05,5,5,6,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
5/26/2010,09:05,5,5,26,2010,16,NARCOTICS,90012,34.05913,-118.23116,0,3,NARCOTICS: Marijuana (Felony) Hashish/Hashish Oil (Poss/Sales)
6/25/2010,09:06,5,6,25,2010,29,FELONIES MISCELLANEOUS,90012,34.05913,-118.23116,0,5,"FELONIES, MISCELLANEOUS: All Other Felonies"
7/7/2010,09:07,5,7,7,2010,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,3,"ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc."
7/29/2014,09:07,5,7,29,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
7/31/2014,09:07,5,7,31,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/9/2010,09:08,5,8,9,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/17/2010,09:09,5,9,17,2010,14,WEAPON LAWS,90012,34.05913,-118.23116,0,5,WEAPON LAWS: Felony
9/28/2010,09:09,5,9,28,2010,24,VANDALISM,90012,34.05913,-118.23116,0,2,VANDALISM FELONY
9/5/2014,09:09,5,9,5,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,5,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
9/8/2014,09:09,5,9,8,2014,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,1,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON"
9/13/2014,09:09,5,9,13,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/13/2014,09:09,5,9,13,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/13/2014,09:09,5,9,13,2014,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,1,6,"ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc."
9/27/2014,09:09,5,9,27,2014,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,1,6,"ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc."
10/26/2014,09:10,5,10,26,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/27/2014,09:10,5,10,27,2014,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,1,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON"
11/7/2014,09:11,5,11,7,2014,4,AGGRAVATED ASSAULT,90012,34.05913,-118.23116,0,5,"ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON"
11/12/2014,09:11,5,11,12,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
11/13/2014,09:11,5,11,13,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
11/26/2014,09:11,5,11,26,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
1/7/2010,10:01,6,1,7,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
1/13/2010,10:01,6,1,13,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,3,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
1/24/2010,10:01,6,1,24,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/15/2010,10:03,6,3,15,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
4/5/2010,10:04,6,4,5,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05913,-118.23116,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
